,Modulus of elasticity - inner (GPa),Modulus of elasticity - Outer (GPa),Axial load (kN),Friction Coefficient,Total number of snaking,Global snaking length (m),Maximum snaking amplitude (m),Image file name
732,0.07157772192732471,0.0733336359286852,6.070835103887351,38.42871634259638,7,33.82,2.32738,Sample_732.tif
733,0.13035966554531245,0.08206643718541522,6.383943615469744,45.1140273499529,7,37.02,2.98306,Sample_733.tif
734,0.17888706407081248,0.10533850373060723,11.78177816297994,28.385825247957317,7,19.97,1.95963,Sample_734.tif
735,0.14643852089213433,0.06964808929775217,11.262023367549517,45.923835161614875,8,22.9,1.4984,Sample_735.tif
736,0.11307944770182266,0.13461786961575428,10.042428925029082,28.539752099217125,4,7.45,0.420749,Sample_736.tif
737,0.11216810699097539,0.14203440402224682,13.98721761979415,49.34445737328811,9,27.09,1.9273799999999999,Sample_737.tif
738,0.12934823080000343,0.09647135375102112,6.271302540809755,3.685398894850566,8,31.61,2.2151400000000003,Sample_738.tif
739,0.12015902632464971,0.134339848830418,11.614017564272995,9.136181679756133,7,23.33,1.3539700000000001,Sample_739.tif
740,0.16956713836637638,0.0557104626992753,9.980253428506112,2.7291632911053663,7,39.82,2.53513,Sample_740.tif
741,0.20645876498130597,0.06568186761456853,13.58160138170617,39.04172096514233,5,9.38,0.38756999999999997,Sample_741.tif
742,0.07146624401536095,0.06568218914691017,13.668418004067323,3.4513645419106287,6,34.35,2.6529599999999998,Sample_742.tif
743,0.1994456436682826,0.10701915823917285,9.5332816165261,25.90434234467802,12,41.34,2.88522,Sample_743.tif
744,0.19098298427235738,0.10424475530034205,10.742058018859503,42.46976290616733,8,19.29,1.74977,Sample_744.tif
745,0.10442002890416237,0.06963944267264051,7.0473796355093485,46.32892465599224,9,29.6,1.64714,Sample_745.tif
746,0.18631603126348403,0.14669873183881016,10.884322505069402,2.8542788678580107,7,17.35,0.871576,Sample_746.tif
747,0.10329460651925206,0.11279219620007963,6.1727689980047105,26.54534145614124,8,29.08,2.35812,Sample_747.tif
748,0.164012589950157,0.08737539131257355,11.62538468459946,4.452929464424088,9,45.75,3.7027900000000002,Sample_748.tif
749,0.13450288932508445,0.0962921269545674,9.076407330791318,14.218547750672787,7,15.33,0.590292,Sample_749.tif
750,0.13286763399316334,0.08702265299587439,7.53246803271649,0.42142718754376435,10,43.31,2.44082,Sample_750.tif
751,0.1130307495333323,0.07314814840919136,12.444490546630337,14.531846360707476,12,43.2,2.6919,Sample_751.tif
752,0.08716274603452759,0.06629346749487089,11.097345810738734,30.13260346095057,7,16.38,1.18011,Sample_752.tif
753,0.20803368638990463,0.0738749297198788,13.38167078048292,38.858997965261565,10,31.56,2.3927,Sample_753.tif
754,0.14205631303332117,0.1441098653551127,13.726026544952525,49.89020121446027,9,43.84,4.66346,Sample_754.tif
755,0.09504562015648216,0.11228997227980077,9.254736956559604,41.87159157364673,10,30.71,1.94232,Sample_755.tif
756,0.1257172044053246,0.11025892562039147,6.276127160168993,32.89778609786133,8,41.03,3.2450900000000003,Sample_756.tif
757,0.14867408967414322,0.13182532880895528,7.407501577649662,2.376649630274429,8,19.32,0.768212,Sample_757.tif
758,0.17787812394037814,0.10493389824381767,13.910956593039295,42.234094308666975,8,20.8,0.8844299999999999,Sample_758.tif
759,0.150659603087863,0.12101872780098832,11.946264532228682,47.56698350036456,6,41.71,2.54747,Sample_759.tif
760,0.13854432894589067,0.14890769734258025,12.348774717994221,38.87756487048111,3,4.94,0.337891,Sample_760.tif
761,0.1676947048900776,0.09773593154955111,12.82650840061043,7.166253587282295,7,36.02,3.08446,Sample_761.tif
762,0.15395921221780673,0.13644564119623057,6.417053906480426,42.1051562709047,8,20.82,1.28883,Sample_762.tif
763,0.17815768040662033,0.13692219384437496,6.263315673977271,34.55486511588958,6,37.3,3.6760800000000002,Sample_763.tif
764,0.16913874466741113,0.05714796677232132,8.183808077247019,28.059326981592303,8,22.47,1.9629,Sample_764.tif
765,0.14126843317530713,0.12383993652092039,10.633589472886642,12.931113324105393,12,35.02,1.93965,Sample_765.tif
766,0.0754832987733326,0.10303480105010386,8.88207279228277,21.244646546752314,11,34.67,1.66062,Sample_766.tif
767,0.14334427379977321,0.1328389631954168,7.797839202109994,1.3179868092220695,7,44.85,2.89902,Sample_767.tif
768,0.07861538248024526,0.06308638324207351,10.110279885505541,15.23998573846282,10,41.88,4.77971,Sample_768.tif
769,0.20325813251098038,0.14297130449264808,7.909502513458042,6.693744468591883,7,32.15,2.01275,Sample_769.tif
770,0.16073818403532789,0.11809653327723846,11.161608139506477,14.27633351306224,10,37.39,2.72605,Sample_770.tif
771,0.12834569180240657,0.09065774269406339,10.928346624047801,27.715767927230665,8,19.85,0.875007,Sample_771.tif
772,0.10051373697824585,0.08604688667468581,12.433669481479297,46.05772658206619,9,31.68,2.53185,Sample_772.tif
773,0.18109268656754293,0.14656458264087663,7.355657314881703,28.08659322420071,11,36.79,2.1764200000000002,Sample_773.tif
774,0.161980962689767,0.12715352012836612,8.660847044488351,9.573229838721126,9,28.97,2.04018,Sample_774.tif
775,0.08097264519165942,0.10141665275603805,12.05737664250632,21.112706538834384,6,13.36,1.1371200000000001,Sample_775.tif
776,0.1270841279620305,0.09615824038639328,12.44032411370469,42.75143828594704,8,35.78,2.37036,Sample_776.tif
777,0.16051660644321677,0.05725035935922953,10.95905862564177,21.7427853169663,10,34.74,2.61823,Sample_777.tif
778,0.11619652117531737,0.08530814105858177,12.772343886136625,0.8460179620689304,10,27.41,1.9313599999999997,Sample_778.tif
779,0.18572113640426646,0.1157823467480098,10.995298928852964,34.922252926569925,6,13.89,1.03946,Sample_779.tif
780,0.1600436835651476,0.10447654204836306,7.78297551103125,9.934036475769568,10,32.35,3.2122599999999997,Sample_780.tif
781,0.14655467910364434,0.14020509898382483,13.736905301996172,16.530382319149812,7,18.91,1.12917,Sample_781.tif
782,0.10358241245064143,0.08677347056823953,10.02851859685613,38.039841858484024,10,29.12,2.52037,Sample_782.tif
783,0.08969292635318113,0.06782582100441296,10.24498972810093,22.224885234337968,9,37.76,1.9512599999999998,Sample_783.tif
784,0.18190142135808499,0.06778760501094244,12.353839036862777,12.525758946679202,8,32.89,1.99508,Sample_784.tif
785,0.11338133153563053,0.11574102217989025,7.255725636172197,19.61671887150448,0,0.0,0.0,Sample_785.tif
786,0.12138008018156204,0.09092386611286475,11.605888522240381,43.163579562182626,9,24.87,0.9974149999999999,Sample_786.tif
787,0.13672489302981752,0.14782670455379104,11.901812408734775,23.893687582557305,8,17.85,0.70739,Sample_787.tif
788,0.0936582200222458,0.14892116369898564,13.184750053181844,49.02857820203621,10,40.58,4.88711,Sample_788.tif
789,0.14871068581814753,0.12773140374502961,12.753790947243964,8.155156721917479,6,29.17,2.48772,Sample_789.tif
790,0.11506245980084887,0.14292363365436725,10.097052992534055,41.05846654076473,7,30.2,2.07593,Sample_790.tif
791,0.1296627962280501,0.0773592319843644,11.432708714818835,0.4356810419244912,11,26.3,1.0925200000000002,Sample_791.tif
792,0.12478243236569694,0.07991201533219103,12.847820123486791,12.37449443662293,11,34.29,2.41013,Sample_792.tif
793,0.15436991255996987,0.09783299648047672,13.756723724692861,28.85538088054765,10,37.41,3.03891,Sample_793.tif
794,0.12778345158107465,0.12639251566914525,9.602043381857152,23.51271902531399,9,43.42,3.38995,Sample_794.tif
795,0.18981222111541976,0.14542405070146677,8.159140061696109,27.654567604970044,9,38.41,3.0872,Sample_795.tif
796,0.18280645121366443,0.07333407025060207,7.797540466659035,38.58957649472807,9,20.75,1.35437,Sample_796.tif
797,0.17640334188150308,0.09316104019323994,9.73150070319864,14.806851032373174,12,42.32,2.47554,Sample_797.tif
798,0.19321248044414358,0.1358362266080334,12.941667534659715,28.30984521545649,8,39.18,2.8519200000000002,Sample_798.tif
799,0.1466174374807362,0.10593501144193383,11.765045401517991,40.90438742424881,7,33.82,2.68328,Sample_799.tif
800,0.20151577496657605,0.1487017428762172,8.174204831506028,18.992825718018103,7,17.4,1.74233,Sample_800.tif
801,0.09514580397686381,0.11262209781316868,10.271982869402034,13.590743628072149,5,23.07,2.51697,Sample_801.tif
802,0.14815467818058367,0.14210421326063727,12.3762148135318,36.24742132882408,8,20.83,0.859999,Sample_802.tif
803,0.10008368454034473,0.11552983015442016,7.239757259338178,26.38621543080139,0,0.0,0.0,Sample_803.tif
804,0.12560607099387808,0.10035453228953357,13.703127880930857,23.832570942970484,10,42.51,3.07433,Sample_804.tif
805,0.18669806685659954,0.0608223859122361,9.100872875606909,20.081704537154415,9,40.24,4.00703,Sample_805.tif
806,0.20091185442426188,0.059587073274767643,7.13475549599741,42.62492746137563,10,37.54,2.80087,Sample_806.tif
807,0.20781629758714426,0.14862718806861205,11.2209669671339,24.748495166146114,0,0.0,0.0,Sample_807.tif
808,0.11832086080897807,0.12299921917831252,10.894975269830649,27.009244901566255,10,37.8,4.34196,Sample_808.tif
809,0.07777469791126167,0.13989338973250826,6.110814619801291,32.160425993254,7,33.7,1.87421,Sample_809.tif
810,0.1638055333977295,0.1396110399448033,6.292274643278974,38.18492533523821,7,15.38,1.24013,Sample_810.tif
811,0.099440016205851,0.08659281506695814,8.89799432655095,18.673595247874232,9,23.91,1.33487,Sample_811.tif
812,0.16089985997259496,0.11626826163469547,6.418812616245466,40.54907167504487,10,35.82,2.3282599999999998,Sample_812.tif
813,0.08545342401807145,0.08460516039140657,12.687738628909411,9.351276208210905,8,37.59,3.59049,Sample_813.tif
814,0.16943564766906802,0.14345151238921217,7.6231825806567475,45.471124006025605,4,7.9,0.448039,Sample_814.tif
815,0.12648118692658403,0.14493489472611676,8.646779617352813,36.052291661538966,9,42.93,3.05572,Sample_815.tif
816,0.12525276057618678,0.08193196728153931,12.304019783477393,10.443222809935511,0,0.0,0.0,Sample_816.tif
817,0.09855152584690488,0.0653917689978958,13.754089196736503,14.81400329846733,9,41.49,2.8889,Sample_817.tif
818,0.14820871991264706,0.09956571689109439,8.595511567031464,0.9616818612208441,8,27.91,1.9386,Sample_818.tif
819,0.15859717296903802,0.14608308408714482,10.981268951522223,17.050041885802216,8,25.44,2.10418,Sample_819.tif
820,0.15303653154833338,0.07603469988490137,7.809155885168275,5.679799316274445,8,35.37,1.9972,Sample_820.tif
821,0.19571292005230473,0.1483842205352939,12.325746890029423,16.74705114878251,7,30.73,2.57741,Sample_821.tif
822,0.18056473031073184,0.1213618093863267,10.556855927286142,26.41433325794498,10,42.87,2.54699,Sample_822.tif
823,0.13537617340476157,0.1144523262916646,12.056670795161853,37.64723105674437,8,45.72,4.92707,Sample_823.tif
824,0.20532304515439562,0.05604929167013451,9.427079110880472,31.576458130963097,10,44.19,5.49523,Sample_824.tif
825,0.08280495248097779,0.08816853145667257,10.92759393861509,7.851396903352347,8,22.46,1.4969999999999999,Sample_825.tif
826,0.11682556414746492,0.06817193402597665,11.858266579824319,15.461758544519281,5,9.88,0.460251,Sample_826.tif
827,0.13673484707889277,0.08747576945181613,9.930194208896348,16.746148349452653,10,40.16,2.42014,Sample_827.tif
828,0.19098373542682207,0.09364362134519409,12.339425090616416,45.26163665430417,11,29.93,1.31351,Sample_828.tif
829,0.1138221642208868,0.08784498568452229,12.306837684709201,1.8229229886071097,6,45.88,2.70362,Sample_829.tif
830,0.2070774281764882,0.14341329387631854,7.96940555056787,18.155022183400956,9,33.56,3.05429,Sample_830.tif
831,0.15233559668802982,0.06657342599958456,10.903788612530725,5.627612954538876,10,41.7,3.5738,Sample_831.tif
832,0.17358831922414986,0.09510414619759038,8.806165938294855,38.96955725780566,11,32.02,1.56206,Sample_832.tif
833,0.11142509631041576,0.11339165836798959,7.5265408822976765,31.23497268828126,6,15.41,1.24722,Sample_833.tif
834,0.12054027980376905,0.06732726560978955,10.717845782994207,27.471938017567407,0,0.0,0.0,Sample_834.tif
835,0.20214450779078172,0.07614111983115737,6.146671994740155,38.853060955075115,10,25.42,1.87068,Sample_835.tif
836,0.13404749855625356,0.06203861281677898,12.222306639518814,12.57616171458039,5,9.88,0.440198,Sample_836.tif
837,0.09335291570322057,0.07810670194025918,7.143283701887206,30.040825969666066,10,32.44,1.30564,Sample_837.tif
838,0.07021397760390173,0.09223394737584005,9.86816500325329,25.258530896561787,12,36.11,2.39451,Sample_838.tif
839,0.15019736828943653,0.11790174453793603,12.965753496538603,2.5437330282746498,7,19.89,1.41039,Sample_839.tif
840,0.19009518692836408,0.13228325580745018,10.892004191060114,6.234630620412475,10,41.41,2.5719,Sample_840.tif
841,0.13296641552761782,0.12223752104348047,7.462032012395303,23.56267048771881,9,33.93,2.04763,Sample_841.tif
842,0.16691697392078675,0.06965048756075136,6.3419543301356915,6.294117779948367,8,37.44,4.55351,Sample_842.tif
843,0.12402239225307465,0.05964330043916722,7.251581044508903,37.35460631767228,8,40.62,3.64031,Sample_843.tif
844,0.11912832700471238,0.07512212551339817,9.243892020407188,49.153350771925155,6,14.38,0.67776,Sample_844.tif
845,0.1525692604036399,0.10428016766287869,8.205808508761855,13.125157992837643,8,36.03,3.95949,Sample_845.tif
846,0.16963781482619028,0.0738881581475237,7.003572164269909,31.298548316146025,5,11.91,0.803634,Sample_846.tif
847,0.12519846980057256,0.07187917047052239,12.456096185866873,44.086543915825835,11,33.67,2.5867299999999998,Sample_847.tif
848,0.14646196096867653,0.06370783815511911,7.888813902894599,20.377249169222125,10,29.77,2.1072900000000003,Sample_848.tif
849,0.12443763211802153,0.10730810634933034,6.039489898764875,15.016391744891084,6,40.06,2.17041,Sample_849.tif
850,0.09566458415191026,0.0559009832772636,7.353703084023083,16.230238928073927,9,20.87,1.3365200000000002,Sample_850.tif
851,0.07025929342612777,0.14725626183213247,9.49548094664657,37.08539234017484,11,40.19,3.26988,Sample_851.tif
852,0.11873178109082284,0.06734942256754962,6.873587762669553,29.569446606763297,0,0.0,0.0,Sample_852.tif
853,0.13049294616286206,0.07687229040096093,12.42622282178218,30.237111096783426,10,42.75,3.29227,Sample_853.tif
854,0.11510531815662964,0.13564976294614187,12.043962634398241,29.283713734693777,10,31.55,1.8931200000000001,Sample_854.tif
855,0.10799397719355001,0.13036873312184136,9.17978167536411,18.78027712387673,6,37.5,2.8322700000000003,Sample_855.tif
856,0.10969651126912842,0.06884945924925005,7.163839398672844,18.403791331779665,9,46.07,3.3672800000000005,Sample_856.tif
857,0.15510110404160618,0.1350248286074418,6.868977392763398,3.1619116816292734,9,38.72,2.95617,Sample_857.tif
858,0.20970606432673514,0.14285515480902844,9.1069874036335,6.14498690964556,6,37.95,2.85429,Sample_858.tif
859,0.11931264914436834,0.1426888184605663,7.218043184041202,19.776188268384736,6,25.03,2.20213,Sample_859.tif
860,0.10099457655874208,0.11875611270286693,8.944277352196849,39.61078101958965,7,42.22,2.41906,Sample_860.tif
861,0.12715321446844613,0.05869603406850911,8.015872918196266,17.555398010727064,10,40.46,2.0213,Sample_861.tif
862,0.0887066848330227,0.09604453356050292,12.533752583039014,44.66621815858232,9,21.35,1.26312,Sample_862.tif
863,0.1583014561037778,0.1303583357714087,9.53818860015764,25.328784257920276,9,36.37,2.40864,Sample_863.tif
864,0.09628113578648675,0.0877513955833053,13.745175233596502,6.852231904413386,5,9.34,0.416029,Sample_864.tif
865,0.19280977104676988,0.06835550928995192,8.498391844354902,10.702589727606025,9,30.96,1.33359,Sample_865.tif
866,0.07937304863616942,0.10887536838094314,9.470626182451852,7.253977085922091,5,10.4,0.542863,Sample_866.tif
867,0.1876315321742753,0.11120347426776567,9.376622170290377,1.189006901930079,9,30.59,2.31451,Sample_867.tif
868,0.15482991762335205,0.1483703313581717,11.954290082224258,45.236038202146865,5,9.82,0.37137600000000004,Sample_868.tif
869,0.1468036423550182,0.10747871851108799,10.685461235752749,37.58382361227614,7,33.9,2.5190599999999996,Sample_869.tif
870,0.18094849046466854,0.07759705339632444,7.133621145911415,29.21932954763257,7,20.5,1.94993,Sample_870.tif
871,0.14443973991647652,0.12497859391980137,12.57732561412272,47.93139661949724,8,16.76,1.21402,Sample_871.tif
872,0.12930014290109296,0.056555864843045804,10.865886208926657,14.765203477083155,12,34.71,2.17754,Sample_872.tif
873,0.1819351947209035,0.1216467326570861,12.185376317319072,1.3373425037721607,10,25.9,1.59128,Sample_873.tif
874,0.0849600445905271,0.1327956480188644,9.827954719334377,49.58225057020296,10,28.37,1.37111,Sample_874.tif
875,0.19096822055086646,0.10506247145448008,9.988471660244894,0.9051713075758525,9,42.49,4.37946,Sample_875.tif
876,0.07680147321146565,0.10733931020531104,9.42399613836189,5.392411716245038,6,36.37,2.26641,Sample_876.tif
877,0.12714760582089757,0.12944628934139038,12.119914699538406,46.85431247830086,8,34.27,1.9473900000000002,Sample_877.tif
878,0.15191441601246272,0.060016025088177855,8.968462556297162,20.66276016204687,6,34.53,2.77271,Sample_878.tif
879,0.13156638604012902,0.059151448288996274,6.181604344923395,38.753665567743674,6,12.88,0.499183,Sample_879.tif
880,0.07225282188675831,0.0736379193711665,9.18092406418739,27.544758086164723,6,37.5,3.06662,Sample_880.tif
881,0.10500402345511167,0.10203042340338071,7.20437497129463,31.912668582202226,11,44.28,2.9719700000000002,Sample_881.tif
882,0.09949273718985106,0.1310746566885404,8.230148611256398,16.575791108764903,7,18.44,1.7696,Sample_882.tif
883,0.1744247826167131,0.07605195909333308,6.278903461394726,3.8406068940691713,8,36.72,3.55171,Sample_883.tif
884,0.11235155748074477,0.10581848541879449,10.114974820562743,49.41495700789455,11,41.31,2.5302700000000002,Sample_884.tif
885,0.07915002342308017,0.08003976870299127,13.299201077308204,45.500868341214684,8,19.86,0.945947,Sample_885.tif
886,0.1432347141183089,0.0609841809892299,8.330447997301766,3.053235125854248,7,43.82,6.22921,Sample_886.tif
887,0.12801397294255715,0.08289294133257358,10.050644888657498,28.073142585276564,8,34.72,3.39928,Sample_887.tif
888,0.1029383643314309,0.14870537981378978,9.781833335712653,11.33454769959489,8,34.63,2.33589,Sample_888.tif
889,0.07816104794424007,0.12680357994340566,9.523109193039721,43.71479766574964,6,12.89,1.00864,Sample_889.tif
890,0.18787347794015646,0.10265060086024178,11.301202650588138,1.8964389744372756,9,39.46,2.43189,Sample_890.tif
891,0.18241030833599126,0.13973069244071312,12.960636949851592,9.658394215838882,9,33.52,4.04868,Sample_891.tif
892,0.17397820931788058,0.08685329636711403,6.715862298505333,45.85455528272356,9,35.45,1.99186,Sample_892.tif
893,0.11744239726630011,0.14803404581265603,8.544175980134499,15.244725749466287,6,13.38,0.919508,Sample_893.tif
894,0.16715393254547864,0.12110295753763643,12.729207055274278,26.806789969676217,7,41.53,2.16205,Sample_894.tif
895,0.146239068087178,0.08380743312464431,10.29310102710249,49.32772398423983,8,36.77,2.89146,Sample_895.tif
896,0.07123115984917672,0.11668618295133294,9.610944096033158,34.238371101508726,6,12.82,0.8499979999999999,Sample_896.tif
897,0.11036393006575458,0.057386972797822663,13.0192864913416,4.9774443325081315,6,34.2,2.59551,Sample_897.tif
898,0.11143864151611116,0.07934844002011447,12.345910450317447,11.423053374380915,10,36.21,2.63937,Sample_898.tif
899,0.07736531867403264,0.1458842768434402,12.850392350037023,18.458788055376843,10,41.88,3.31963,Sample_899.tif
900,0.10086035921449465,0.08294464869176882,10.65782439629971,7.664380038016828,5,38.53,2.96862,Sample_900.tif
901,0.1168427274378971,0.12480587424657169,7.223632663006456,7.184341942550372,11,36.35,2.5211799999999998,Sample_901.tif
902,0.1777871225073598,0.10945778855560549,6.7034312536388025,1.0951833534630837,11,34.87,1.5978,Sample_902.tif
903,0.07672103129925306,0.09688211943373075,10.828825677808567,5.6325749171354085,6,12.38,0.5022989999999999,Sample_903.tif
904,0.16093567910463208,0.06750097512551584,6.580489600624042,5.725734753271955,10,42.33,3.07064,Sample_904.tif
905,0.15196685880469554,0.11945022320368438,12.729660333338531,31.158911025069767,7,43.25,2.35823,Sample_905.tif
906,0.0849710101004973,0.06473443147264189,11.156543282214413,30.624300773341208,9,34.53,2.50465,Sample_906.tif
907,0.1845837423702806,0.06727740856318903,8.659497220513995,28.556603382305276,7,25.61,2.30944,Sample_907.tif
908,0.12081213477853299,0.06375369746465129,11.974846667254141,16.57177648632459,8,35.4,4.41099,Sample_908.tif
909,0.19075933294102806,0.07590533905203099,8.865088647869666,11.91896459249168,11,45.13,3.17048,Sample_909.tif
910,0.07201645790335391,0.12484137232472112,10.727738644630893,15.705663753040183,6,36.31,2.43969,Sample_910.tif
911,0.109908920502629,0.08331857658219197,6.582133469631842,39.00001373372657,8,39.64,4.01193,Sample_911.tif
912,0.14088521224319486,0.11807668168626036,7.271816504336504,32.47506725723369,6,31.79,2.54031,Sample_912.tif
913,0.1462211578985991,0.14606033478534783,10.708487690820172,33.85756725902268,8,37.48,2.21394,Sample_913.tif
914,0.18386738273088127,0.11304409943675284,10.448393022030906,9.440899475478044,10,40.67,3.228,Sample_914.tif
915,0.09603433979313661,0.09046692592961733,11.188685694926159,34.30044656958209,7,37.8,2.82139,Sample_915.tif
916,0.19392500774231233,0.11569831728941635,10.872169793811363,13.077360080236451,3,4.46,0.327306,Sample_916.tif
917,0.17623786934793959,0.10084878432284079,6.008206994773856,28.853786244928877,9,44.78,4.66366,Sample_917.tif
918,0.0996981327247995,0.06339779912410558,12.063705425381976,11.755059643073926,6,12.4,1.17616,Sample_918.tif
919,0.17907723895802652,0.14051355615079508,10.825766166839196,49.19387702507102,6,31.13,2.40729,Sample_919.tif
920,0.12488063568645416,0.13257373676428194,9.001018384124704,31.334232569538003,10,37.81,2.29085,Sample_920.tif
921,0.1395481906250483,0.07749457634133528,10.452717151765253,40.49100733857001,8,20.88,1.91028,Sample_921.tif
922,0.0874856279465847,0.10906654842767484,6.453894718727415,3.804875479878093,9,42.43,3.62885,Sample_922.tif
923,0.13962943533277328,0.08952423986257027,8.546461307844623,6.78514164974921,11,39.34,2.4201900000000003,Sample_923.tif
924,0.17544858611442807,0.05849059039523888,8.463979369761919,35.2698477591499,8,26.43,2.05178,Sample_924.tif
925,0.08600132442795441,0.10301366047422726,6.633722143477492,10.745961907662782,5,9.88,0.43358199999999997,Sample_925.tif
926,0.12017245626755915,0.13210963849494303,11.684040894985221,1.9569635516022637,6,16.41,1.28685,Sample_926.tif
927,0.12715637846466624,0.1482769030095469,9.085470735934958,5.603374592735207,9,47.96,4.78195,Sample_927.tif
928,0.14042408596401848,0.12124773153519201,9.608215907345253,49.145731215682645,6,42.24,2.74048,Sample_928.tif
929,0.18086338821572923,0.07239302190905429,7.817129365660183,16.787232330576835,11,32.5,1.8066900000000001,Sample_929.tif
930,0.18444948802597558,0.0753313462499823,12.026639167046762,46.90917626316854,8,35.98,2.64768,Sample_930.tif
931,0.18166927375650058,0.05761088588648583,12.613161665750168,46.85122098299276,8,44.71,2.76295,Sample_931.tif
932,0.14783817174905742,0.11334574035362219,13.946712321377879,11.185222176134795,8,44.37,3.07956,Sample_932.tif
933,0.20389843992530338,0.14485701517646926,11.143996166029634,32.745939388207134,9,41.73,2.48317,Sample_933.tif
934,0.09655696256554204,0.08448889878150012,10.225566045317231,41.10277061354033,8,18.36,1.05524,Sample_934.tif
935,0.12094292630513273,0.08221956672804212,8.707199567244679,45.3576892427614,10,33.57,2.4843900000000003,Sample_935.tif
936,0.08398378930628869,0.14824059576662407,13.100987728603064,0.5922780977300884,8,24.42,1.7788,Sample_936.tif
937,0.12319854257658931,0.1112994059354809,13.945580080376416,41.84074381240959,9,35.31,2.90493,Sample_937.tif
938,0.13217082497422816,0.06272665768317096,10.193640927477283,6.6939708944034475,7,39.87,2.35356,Sample_938.tif
939,0.1791609080504239,0.0633236931005695,7.734489963847974,35.53551654685044,10,36.95,3.79886,Sample_939.tif
940,0.1945690209417486,0.09660937181918407,11.589062887120221,29.137149542361303,9,37.42,1.84457,Sample_940.tif
941,0.10390133411896443,0.0794633927432792,9.6228239322531,0.8108914467109036,8,36.73,2.71172,Sample_941.tif
942,0.16400904762905372,0.11210499369287025,8.540241465110139,42.443506460948576,8,45.65,4.84096,Sample_942.tif
943,0.13339489778515068,0.12454164884526538,10.769594347210202,2.7970972768956157,6,15.94,1.3834799999999998,Sample_943.tif
944,0.08142155486959352,0.06858243080706018,8.15606623022807,36.20667399674561,9,27.47,1.86851,Sample_944.tif
945,0.1119342930783944,0.06227707259816547,13.91821126655637,13.188931699009194,9,37.01,2.92826,Sample_945.tif
946,0.1282275936708218,0.0728021139463855,8.016347894046334,44.159201899313224,8,28.2,2.92447,Sample_946.tif
947,0.0916695106455635,0.1391259167808792,10.480892834890485,12.511882608250179,7,30.9,2.52415,Sample_947.tif
948,0.11933699477716812,0.06483829905789376,6.138718365632193,44.692794658049,9,33.99,2.89372,Sample_948.tif
949,0.2009742603173642,0.11445714935875786,6.191243712483805,36.23711171778248,10,41.86,3.33605,Sample_949.tif
950,0.12402402166210119,0.08875471444979117,10.979238905724662,19.81456768848792,8,41.48,3.49389,Sample_950.tif
951,0.15934662246185233,0.06107314774323029,11.40603614943873,22.70841885835778,9,43.74,2.80485,Sample_951.tif
952,0.19581671035953852,0.08207401304020466,8.997420265188602,33.399932936445936,8,38.27,2.3265,Sample_952.tif
953,0.15702342883816417,0.06388159083116692,11.007304493540389,22.028837119864157,9,20.38,1.0858299999999999,Sample_953.tif
954,0.12173882154797422,0.14491670511308286,6.689344186630639,41.399018425054166,5,10.39,0.44747700000000007,Sample_954.tif
955,0.1476465426508562,0.10961627610105784,10.699800818396046,32.56529881997914,9,23.34,1.61142,Sample_955.tif
956,0.08778407891141471,0.09484628538540751,10.09316855148227,5.84351184315846,3,4.47,0.330585,Sample_956.tif
957,0.13369034206802993,0.09562701730875542,12.010066359893825,16.226754101083,7,38.38,2.19861,Sample_957.tif
958,0.10416891173012253,0.1409190219398051,12.12300705303292,13.610844200723976,8,18.93,1.48099,Sample_958.tif
959,0.10051941887348383,0.07488404518904472,11.420794463932236,9.055945295926,8,36.45,2.53507,Sample_959.tif
960,0.1766572414565346,0.05780014581949142,9.804581014708262,45.94223094119507,8,31.24,2.37545,Sample_960.tif
961,0.07279584923343349,0.06840853519622901,11.311294599648429,16.232032429949673,8,23.59,2.45383,Sample_961.tif
962,0.15620637365649517,0.10386003538804306,10.281759704376451,41.56236188645295,8,27.99,1.85017,Sample_962.tif
963,0.20264990499289576,0.13839998790677327,13.944975976723267,27.395701033996474,9,37.62,2.1636599999999997,Sample_963.tif
964,0.07706053109729405,0.10621847489142701,6.790958322180918,5.2904962227076355,9,40.56,3.21238,Sample_964.tif
965,0.09925820625037148,0.1146237842461946,6.974737750028225,11.169297437421834,5,37.45,2.47742,Sample_965.tif
966,0.176997260079214,0.1457508768588361,10.219143511418466,34.914075056201256,4,16.92,2.50581,Sample_966.tif
967,0.20840106311488202,0.05981450807414794,8.068036355336215,9.96322712909682,8,39.31,2.2696099999999997,Sample_967.tif
968,0.0702927179327989,0.07794554510468715,10.951314961163629,41.114893788788514,6,13.88,1.1614200000000001,Sample_968.tif
969,0.1986994549011785,0.07375163692902131,10.00777621562182,11.234111671981863,5,24.11,3.11156,Sample_969.tif
970,0.12308111524048569,0.12600052237326684,13.357287635262027,18.727417313786848,8,28.73,2.17302,Sample_970.tif
971,0.1634510105849521,0.12033628961514643,10.742051318694294,36.993534684140336,4,20.07,3.08938,Sample_971.tif
972,0.13961297812154477,0.09568934103250368,6.911038550879184,40.949627574360505,5,11.41,0.775673,Sample_972.tif
973,0.09462276783700384,0.10080057042171357,6.896783636089971,2.5400925349398618,8,38.24,3.17408,Sample_973.tif
974,0.2062700755037713,0.14027543956803462,6.7909395367530045,12.0514695541807,8,20.43,1.42829,Sample_974.tif
975,0.16353768408182534,0.1379913853463767,8.290590769753539,2.0611790413638977,13,43.95,4.10619,Sample_975.tif
976,0.0874708619389687,0.058077205534487655,13.339282811447308,4.602519633288895,9,34.74,1.74232,Sample_976.tif
